(written by ASE)

96 atoms
2 atom types

0.0      9.85 xlo xhi
0.0      9.85 ylo yhi
0.0      9.85 zlo zhi

Masses

1 15.9994
2 1.008

Atoms # charge

    55   1   0.0      4.4816900000000004                 11.2165      3.6697499999999996
    56   2   0.0      5.2078199999999999      10.574199999999999      3.7473799999999997
    57   2   0.0      3.8925399999999999                 10.8444      2.8493799999999996
    58   1   0.0      6.6434899999999999      9.9594799999999992      9.2669799999999984
    59   2   0.0      5.0663499999999999      10.357699999999999       6.656229999999999
    60   2   0.0      7.1307700000000001                 10.7959      9.4694199999999977
    61   1   0.0      6.0674599999999996      4.9967499999999996      8.2319599999999991
    62   2   0.0      6.5671099999999996      4.7585600000000001      9.0531499999999987
    63   2   0.0      5.1427500000000004      4.7762099999999998      8.3969699999999978
    64   1   0.0      5.0027900000000001                 11.2515      6.3529399999999994
    65   2   0.0      4.6204400000000003                 11.1289      5.4733599999999987
    66   2   0.0      4.0824800000000003                 12.7034      7.1775199999999995
    67   1   0.0                 11.7554                  10.532      7.9139399999999993
    68   2   0.0                 12.1302                 10.7957       7.049669999999999
    69   2   0.0      12.593500000000001      10.369899999999999      8.3960699999999981
    70   1   0.0      8.2566400000000009      5.3812199999999999      4.8226199999999988
    71   2   0.0      8.1970700000000001                 4.39975      5.0969599999999993
    72   2   0.0      7.5260999999999996      5.8826799999999997      5.3515999999999995
    73   1   0.0      10.239599999999999      8.2195099999999996      7.2350999999999992
    74   2   0.0                 10.4955                 7.26145      7.5133099999999988
    75   2   0.0      10.922599999999999                 8.80288      7.6714399999999987
    76   1   0.0      3.6918500000000001      4.1480100000000002      10.631899999999998
    77   2   0.0      2.9604599999999999      4.0646399999999998      11.309099999999999
    78   2   0.0      4.2567500000000003      5.6566000000000001      10.486399999999998
    79   1   0.0      4.1005200000000004      9.4065300000000001      9.3630099999999974
    80   2   0.0      3.7544200000000001      9.7841500000000003      10.226499999999998
    81   2   0.0      5.6307299999999998      9.9695900000000002       9.437879999999998
    82   1   0.0      7.1095499999999996      7.8559700000000001      11.250499999999999
    83   2   0.0      6.4413799999999997      7.1750499999999997      11.203599999999998
    84   2   0.0      6.9335300000000002      8.5415799999999997      10.544199999999998
    85   1   0.0                 11.2967                 13.3757      11.873599999999998
    86   2   0.0                 10.5619      4.1135400000000004      11.562599999999998
    87   2   0.0      4.4725200000000003                 13.5566      10.982799999999997
    88   1   0.0      7.7704700000000004      12.944599999999999      6.3492499999999987
    89   2   0.0      7.2210799999999997      12.301299999999999      5.8898499999999991
    90   2   0.0      7.1218899999999996      13.203200000000001      7.0637299999999987
    91   1   0.0      6.5187200000000001      6.9800599999999999      6.5309799999999987
    92   2   0.0                 5.62615      7.2671299999999999      6.1097899999999994
    93   2   0.0      6.3948299999999998      6.3382500000000004      7.3020599999999991
    94   1   0.0      3.6297700000000002      13.526300000000001      7.4847399999999995
    95   2   0.0      3.3043100000000001                 13.3604      8.3793499999999987
    96   2   0.0      3.6298300000000001      4.9571899999999998      6.1136899999999992
